Sex_label,Age_label,Race_label,crude_rate,crude_SE,count,population,Sex,Age,Race,subgroup,diseases
Male,75+,NHB,1.995,0,41,2054985.542,2,6,2,46,OTH
Male,75+,HIS,4.997,0,53,1060637.699,2,6,3,47,OTH
Male,75+,OTH,18.706,0,217,1160072.484,2,6,4,48,OTH
Female,25-34,NHW,2.074,0,99,4772869.646,1,1,1,1,OTH_medBMI
Female,25-34,NHB,5.596,0,230,4109971.084,1,1,2,2,OTH_medBMI
Female,25-34,HIS,15.36,0,504,3281347.882,1,1,3,3,OTH_medBMI
Female,25-34,OTH,25.379,0,1001,3944246.444,1,1,4,4,OTH_medBMI
Male,25-34,NHW,38.884,0,1843,4739724.718,2,1,1,5,OTH_medBMI
Male,25-34,NHB,472.704,0,14571,3082478.313,2,1,2,6,OTH_medBMI
Male,25-34,HIS,3.681,0,122,3314492.81,2,1,3,7,OTH_medBMI
Male,25-34,OTH,6.896,0,256,3712231.947,2,1,4,8,OTH_medBMI
Female,35-44,NHW,13.046,0,627,4806014.575,1,2,1,9,OTH_medBMI
Female,35-44,NHB,34.139,0,1256,3679087.019,1,2,2,10,OTH_medBMI
Female,35-44,HIS,39.287,0,1797,4574000.078,1,2,3,11,OTH_medBMI
Female,35-44,OTH,265.592,0,8715,3281347.882,1,2,4,12,OTH_medBMI
Male,35-44,NHW,1.341,0,52,3877956.588,2,2,1,13,OTH_medBMI
Male,35-44,NHB,3.932,0,116,2949898.601,2,2,2,14,OTH_medBMI
Male,35-44,HIS,6.215,0,206,3314492.81,2,2,3,15,OTH_medBMI
Male,35-44,OTH,11.15,0,340,3049333.385,2,2,4,16,OTH_medBMI
Female,45-54,NHW,8.114,0,355,4375130.509,1,3,1,17,OTH_medBMI
Female,45-54,NHB,24.248,0,868,3579652.235,1,3,2,18,OTH_medBMI
Female,45-54,HIS,1.401,0,52,3712231.947,1,3,3,19,OTH_medBMI
Female,45-54,OTH,2.962,0,108,3645942.091,1,3,4,20,OTH_medBMI
Male,45-54,NHW,4.61,0,191,4143116.013,2,3,1,21,OTH_medBMI
Male,45-54,NHB,7.746,0,267,3447072.522,2,3,2,22,OTH_medBMI
Male,45-54,HIS,8.391,0,267,3181913.098,2,3,3,23,OTH_medBMI
Male,45-54,OTH,10.206,0,389,3811666.732,2,3,4,24,OTH_medBMI
Female,55-64,NHW,0.266,0,15,5634637.777,1,4,1,25,OTH_medBMI
Female,55-64,NHB,0.711,0,41,5767217.489,1,4,2,26,OTH_medBMI
Female,55-64,HIS,1.471,0,78,5303188.496,1,4,3,27,OTH_medBMI
Female,55-64,OTH,2.034,0,89,4375130.509,1,4,4,28,OTH_medBMI
Male,55-64,NHW,2.206,0,136,6164956.627,2,4,1,29,OTH_medBMI
Male,55-64,NHB,10.668,0,541,5071173.999,2,4,2,30,OTH_medBMI
Male,55-64,HIS,0.612,0,30,4905449.359,2,4,3,31,OTH_medBMI
Male,55-64,OTH,1.62,0,58,3579652.235,2,4,4,32,OTH_medBMI
Female,65-74,NHW,1.565,0,83,5303188.496,1,5,1,33,OTH_medBMI
Female,65-74,NHB,3.258,0,108,3314492.81,1,5,2,34,OTH_medBMI
Female,65-74,HIS,4.145,0,136,3281347.882,1,5,3,35,OTH_medBMI
Female,65-74,OTH,14.445,0,316,2187565.255,1,5,4,36,OTH_medBMI
Male,65-74,NHW,0.16,0,10,6231246.483,2,5,1,37,OTH_medBMI
Male,65-74,NHB,0.364,0,14,3844811.66,2,5,2,38,OTH_medBMI
Male,65-74,HIS,0.746,0,22,2949898.601,2,5,3,39,OTH_medBMI
Male,65-74,OTH,2.161,0,48,2220710.183,2,5,4,40,OTH_medBMI
Female,75+,NHW,1.138,0,83,7291884.182,1,6,1,41,OTH_medBMI
Female,75+,NHB,11.779,0,285,2419579.751,1,6,2,42,OTH_medBMI
Female,75+,HIS,0.619,0,8,1292652.196,1,6,3,43,OTH_medBMI
Female,75+,OTH,1.078,0,15,1392086.98,1,6,4,44,OTH_medBMI
Male,75+,NHW,0.299,0,23,7689623.319,2,6,1,45,OTH_medBMI
Male,75+,NHB,1.995,0,41,2054985.542,2,6,2,46,OTH_medBMI
Male,75+,HIS,4.997,0,53,1060637.699,2,6,3,47,OTH_medBMI
Male,75+,OTH,18.706,0,217,1160072.484,2,6,4,48,OTH_medBMI
Female,25-34,NHW,2.074,0,99,4772869.646,1,1,1,1,OTH_medSBP
Female,25-34,NHB,5.596,0,230,4109971.084,1,1,2,2,OTH_medSBP
Female,25-34,HIS,15.36,0,504,3281347.882,1,1,3,3,OTH_medSBP
Female,25-34,OTH,25.379,0,1001,3944246.444,1,1,4,4,OTH_medSBP
Male,25-34,NHW,38.884,0,1843,4739724.718,2,1,1,5,OTH_medSBP
Male,25-34,NHB,472.704,0,14571,3082478.313,2,1,2,6,OTH_medSBP
Male,25-34,HIS,3.681,0,122,3314492.81,2,1,3,7,OTH_medSBP
Male,25-34,OTH,6.896,0,256,3712231.947,2,1,4,8,OTH_medSBP
Female,35-44,NHW,13.046,0,627,4806014.575,1,2,1,9,OTH_medSBP
Female,35-44,NHB,34.139,0,1256,3679087.019,1,2,2,10,OTH_medSBP
Female,35-44,HIS,39.287,0,1797,4574000.078,1,2,3,11,OTH_medSBP
Female,35-44,OTH,265.592,0,8715,3281347.882,1,2,4,12,OTH_medSBP
Male,35-44,NHW,1.341,0,52,3877956.588,2,2,1,13,OTH_medSBP
Male,35-44,NHB,3.932,0,116,2949898.601,2,2,2,14,OTH_medSBP
Male,35-44,HIS,6.215,0,206,3314492.81,2,2,3,15,OTH_medSBP
Male,35-44,OTH,11.15,0,340,3049333.385,2,2,4,16,OTH_medSBP
Female,45-54,NHW,8.114,0,355,4375130.509,1,3,1,17,OTH_medSBP
Female,45-54,NHB,24.248,0,868,3579652.235,1,3,2,18,OTH_medSBP
Female,45-54,HIS,1.401,0,52,3712231.947,1,3,3,19,OTH_medSBP
Female,45-54,OTH,2.962,0,108,3645942.091,1,3,4,20,OTH_medSBP
Male,45-54,NHW,4.61,0,191,4143116.013,2,3,1,21,OTH_medSBP
Male,45-54,NHB,7.746,0,267,3447072.522,2,3,2,22,OTH_medSBP
Male,45-54,HIS,8.391,0,267,3181913.098,2,3,3,23,OTH_medSBP
Male,45-54,OTH,10.206,0,389,3811666.732,2,3,4,24,OTH_medSBP
Female,55-64,NHW,0.266,0,15,5634637.777,1,4,1,25,OTH_medSBP
Female,55-64,NHB,0.711,0,41,5767217.489,1,4,2,26,OTH_medSBP
Female,55-64,HIS,1.471,0,78,5303188.496,1,4,3,27,OTH_medSBP
Female,55-64,OTH,2.034,0,89,4375130.509,1,4,4,28,OTH_medSBP
Male,55-64,NHW,2.206,0,136,6164956.627,2,4,1,29,OTH_medSBP
Male,55-64,NHB,10.668,0,541,5071173.999,2,4,2,30,OTH_medSBP
Male,55-64,HIS,0.612,0,30,4905449.359,2,4,3,31,OTH_medSBP
Male,55-64,OTH,1.62,0,58,3579652.235,2,4,4,32,OTH_medSBP
Female,65-74,NHW,1.565,0,83,5303188.496,1,5,1,33,OTH_medSBP
Female,65-74,NHB,3.258,0,108,3314492.81,1,5,2,34,OTH_medSBP
Female,65-74,HIS,4.145,0,136,3281347.882,1,5,3,35,OTH_medSBP
Female,65-74,OTH,14.445,0,316,2187565.255,1,5,4,36,OTH_medSBP
Male,65-74,NHW,0.16,0,10,6231246.483,2,5,1,37,OTH_medSBP
Male,65-74,NHB,0.364,0,14,3844811.66,2,5,2,38,OTH_medSBP
Male,65-74,HIS,0.746,0,22,2949898.601,2,5,3,39,OTH_medSBP
Male,65-74,OTH,2.161,0,48,2220710.183,2,5,4,40,OTH_medSBP
Female,75+,NHW,1.138,0,83,7291884.182,1,6,1,41,OTH_medSBP
Female,75+,NHB,11.779,0,285,2419579.751,1,6,2,42,OTH_medSBP
Female,75+,HIS,0.619,0,8,1292652.196,1,6,3,43,OTH_medSBP
Female,75+,OTH,1.078,0,15,1392086.98,1,6,4,44,OTH_medSBP
Male,75+,NHW,0.299,0,23,7689623.319,2,6,1,45,OTH_medSBP
Male,75+,NHB,1.995,0,41,2054985.542,2,6,2,46,OTH_medSBP
Male,75+,HIS,4.997,0,53,1060637.699,2,6,3,47,OTH_medSBP
Male,75+,OTH,18.706,0,217,1160072.484,2,6,4,48,OTH_medSBP
Female,25-34,NHW,1.025450032,0.139890244,156.5,15261592,1,1,1,1,PC
Female,25-34,NHB,0.859736582,0.248230694,33,3838385,1,1,2,2,PC
Female,25-34,HIS,0.732016819,0.201649256,38.5,5259442,1,1,3,3,PC
Female,25-34,OTH,0.112781709,0.044456037,2.5,2216671.5,1,1,4,4,PC
Male,25-34,NHW,1.185602339,0.131434417,185.5,15646055.5,2,1,1,5,PC
Male,25-34,NHB,1.00340291,0.297489707,36.5,3637621.5,2,1,2,6,PC
Male,25-34,HIS,0.654499694,0.203020891,37,5653173,2,1,3,7,PC
Male,25-34,OTH,0.336924953,0.061487118,7,2077614,2,1,4,8,PC
Female,35-44,NHW,1.025450032,0.139890244,156.5,15261592,1,2,1,9,PC
Female,35-44,NHB,0.859736582,0.248230694,33,3838385,1,2,2,10,PC
Female,35-44,HIS,0.732016819,0.201649256,38.5,5259442,1,2,3,11,PC
Female,35-44,OTH,0.112781709,0.044456037,2.5,2216671.5,1,2,4,12,PC
Male,35-44,NHW,1.185602339,0.131434417,185.5,15646055.5,2,2,1,13,PC
Male,35-44,NHB,1.00340291,0.297489707,36.5,3637621.5,2,2,2,14,PC
Male,35-44,HIS,0.654499694,0.203020891,37,5653173,2,2,3,15,PC
Male,35-44,OTH,0.336924953,0.061487118,7,2077614,2,2,4,16,PC
Female,45-54,NHW,7.697481666,0.357113106,1096,14238423,1,3,1,17,PC
Female,45-54,NHB,10.90778655,0.866786988,312,2860342,1,3,2,18,PC
Female,45-54,HIS,5.78898226,0.667486567,186,3213000,1,3,3,19,PC
Female,45-54,OTH,4.447025463,0.806189093,68,1529112,1,3,4,20,PC
Male,45-54,NHW,10.63380681,0.356629655,1499,14096551,2,3,1,21,PC
Male,45-54,NHB,14.1170553,1.063634243,357,2528856,2,3,2,22,PC
Male,45-54,HIS,7.670792799,0.722345944,251,3272152,2,3,3,23,PC
Male,45-54,OTH,7.024268478,1.042641422,95,1352454,2,3,4,24,PC
Female,55-64,NHW,21.77801801,0.550178098,3291,15111568,1,4,1,25,PC
Female,55-64,NHB,31.37230881,1.59345527,799,2546832,1,4,2,26,PC
Female,55-64,HIS,15.73923455,1.281108249,346,2198328,1,4,3,27,PC
Female,55-64,OTH,11.47756333,1.451268694,146,1272047,1,4,4,28,PC
Male,55-64,NHW,29.94796671,0.649186383,4317,14415002,2,4,1,29,PC
Male,55-64,NHB,39.71558217,1.938393639,849,2137700,2,4,2,30,PC
Male,55-64,HIS,22.87630428,1.513809821,471,2058899,2,4,3,31,PC
Male,55-64,OTH,19.1363682,2.905350046,204,1066033,2,4,4,32,PC
Female,65-74,NHW,55.4854155,1.204696598,5726,10319829,1,5,1,33,PC
Female,65-74,NHB,71.93418727,3.936810736,918,1276166.5,1,5,2,34,PC
Female,65-74,HIS,48.25433269,3.690283245,514.5,1066225.5,1,5,3,35,PC
Female,65-74,OTH,44.50624208,5.63271417,298,669569,1,5,4,36,PC
Male,65-74,NHW,72.36119153,1.536165431,6044,8352543.5,2,5,1,37,PC
Male,65-74,NHB,75.65858553,4.9397351370000004,648.5,857140,2,5,2,38,PC
Male,65-74,HIS,59.47164722,4.648038928,481.5,809629.5,2,5,3,39,PC
Male,65-74,OTH,50.28650713,6.811039829,259.5,516043,2,5,4,40,PC
Female,75+,NHW,55.4854155,1.204696598,5726,10319829,1,6,1,41,PC
Female,75+,NHB,71.93418727,3.936810736,918,1276166.5,1,6,2,42,PC
Female,75+,HIS,48.25433269,3.690283245,514.5,1066225.5,1,6,3,43,PC
Female,75+,OTH,44.50624208,5.63271417,298,669569,1,6,4,44,PC
Male,75+,NHW,72.36119153,1.536165431,6044,8352543.5,2,6,1,45,PC
Male,75+,NHB,75.65858553,4.9397351370000004,648.5,857140,2,6,2,46,PC
Male,75+,HIS,59.47164722,4.648038928,481.5,809629.5,2,6,3,47,PC
Male,75+,OTH,50.28650713,6.811039829,259.5,516043,2,6,4,48,PC
Female,25-34,NHW,0.042,0,2,4772869.646,1,1,1,1,PVD
Female,25-34,NHB,0.341,0,14,4109971.084,1,1,2,2,PVD
Female,25-34,HIS,1.493,0,49,3281347.882,1,1,3,3,PVD
Female,25-34,OTH,3.6,0,142,3944246.444,1,1,4,4,PVD
Male,25-34,NHW,6.92,0,328,4739724.718,2,1,1,5,PVD
Male,25-34,NHB,81.623,0,2516,3082478.313,2,1,2,6,PVD
Male,25-34,HIS,0.06,0,2,3314492.81,2,1,3,7,PVD
Male,25-34,OTH,0.269,0,10,3712231.947,2,1,4,8,PVD
Female,35-44,NHW,1.269,0,61,4806014.575,1,2,1,9,PVD
Female,35-44,NHB,7.067,0,260,3679087.019,1,2,2,10,PVD
Female,35-44,HIS,11.106,0,508,4574000.078,1,2,3,11,PVD
Female,35-44,OTH,48.974,0,1607,3281347.882,1,2,4,12,PVD
Male,35-44,NHW,0.026,0,1,3877956.588,2,2,1,13,PVD
Male,35-44,NHB,0.068,0,2,2949898.601,2,2,2,14,PVD
Male,35-44,HIS,0.573,0,19,3314492.81,2,2,3,15,PVD
Male,35-44,OTH,1.509,0,46,3049333.385,2,2,4,16,PVD
Female,45-54,NHW,1.783,0,78,4375130.509,1,3,1,17,PVD
Female,45-54,NHB,9.973,0,357,3579652.235,1,3,2,18,PVD
Female,45-54,HIS,0,0,0,3712231.947,1,3,3,19,PVD
Female,45-54,OTH,0.11,0,4,3645942.091,1,3,4,20,PVD
Male,45-54,NHW,0.386,0,16,4143116.013,2,3,1,21,PVD
Male,45-54,NHB,2.437,0,84,3447072.522,2,3,2,22,PVD
Male,45-54,HIS,3.488,0,111,3181913.098,2,3,3,23,PVD
Male,45-54,OTH,5.719,0,218,3811666.732,2,3,4,24,PVD
Female,55-64,NHW,0.018,0,1,5634637.777,1,4,1,25,PVD
Female,55-64,NHB,0,0,0,5767217.489,1,4,2,26,PVD
Female,55-64,HIS,0.075,0,4,5303188.496,1,4,3,27,PVD
Female,55-64,OTH,0.251,0,11,4375130.509,1,4,4,28,PVD
Male,55-64,NHW,0.503,0,31,6164956.627,2,4,1,29,PVD
Male,55-64,NHB,2.741,0,139,5071173.999,2,4,2,30,PVD
Male,55-64,HIS,0,0,0,4905449.359,2,4,3,31,PVD
Male,55-64,OTH,0.14,0,5,3579652.235,2,4,4,32,PVD
Female,65-74,NHW,0.094,0,5,5303188.496,1,5,1,33,PVD
Female,65-74,NHB,0.664,0,22,3314492.81,1,5,2,34,PVD
Female,65-74,HIS,1.006,0,33,3281347.882,1,5,3,35,PVD
Female,65-74,OTH,4.068,0,89,2187565.255,1,5,4,36,PVD
Male,65-74,NHW,0.016,0,1,6231246.483,2,5,1,37,PVD
Male,65-74,NHB,0,0,0,3844811.66,2,5,2,38,PVD
Male,65-74,HIS,0.034,0,1,2949898.601,2,5,3,39,PVD
Male,65-74,OTH,0.315,0,7,2220710.183,2,5,4,40,PVD
Female,75+,NHW,0.096,0,7,7291884.182,1,6,1,41,PVD
Female,75+,NHB,2.314,0,56,2419579.751,1,6,2,42,PVD
Female,75+,HIS,0,0,0,1292652.196,1,6,3,43,PVD
Female,75+,OTH,0,0,0,1392086.98,1,6,4,44,PVD
Male,75+,NHW,0.065,0,5,7689623.319,2,6,1,45,PVD
Male,75+,NHB,0.438,0,9,2054985.542,2,6,2,46,PVD
Male,75+,HIS,0.849,0,9,1060637.699,2,6,3,47,PVD
Male,75+,OTH,2.5,0,29,1160072.484,2,6,4,48,PVD
Female,25-34,NHW,0.042,0,2,4772869.646,1,1,1,1,PVD_medBMI
Female,25-34,NHB,0.341,0,14,4109971.084,1,1,2,2,PVD_medBMI
Female,25-34,HIS,1.493,0,49,3281347.882,1,1,3,3,PVD_medBMI
Female,25-34,OTH,3.6,0,142,3944246.444,1,1,4,4,PVD_medBMI
Male,25-34,NHW,6.92,0,328,4739724.718,2,1,1,5,PVD_medBMI
Male,25-34,NHB,81.623,0,2516,3082478.313,2,1,2,6,PVD_medBMI
Male,25-34,HIS,0.06,0,2,3314492.81,2,1,3,7,PVD_medBMI
Male,25-34,OTH,0.269,0,10,3712231.947,2,1,4,8,PVD_medBMI
Female,35-44,NHW,1.269,0,61,4806014.575,1,2,1,9,PVD_medBMI
Female,35-44,NHB,7.067,0,260,3679087.019,1,2,2,10,PVD_medBMI
Female,35-44,HIS,11.106,0,508,4574000.078,1,2,3,11,PVD_medBMI
Female,35-44,OTH,48.974,0,1607,3281347.882,1,2,4,12,PVD_medBMI
Male,35-44,NHW,0.026,0,1,3877956.588,2,2,1,13,PVD_medBMI
Male,35-44,NHB,0.068,0,2,2949898.601,2,2,2,14,PVD_medBMI
Male,35-44,HIS,0.573,0,19,3314492.81,2,2,3,15,PVD_medBMI
Male,35-44,OTH,1.509,0,46,3049333.385,2,2,4,16,PVD_medBMI
Female,45-54,NHW,1.783,0,78,4375130.509,1,3,1,17,PVD_medBMI
Female,45-54,NHB,9.973,0,357,3579652.235,1,3,2,18,PVD_medBMI
Female,45-54,HIS,0,0,0,3712231.947,1,3,3,19,PVD_medBMI
Female,45-54,OTH,0.11,0,4,3645942.091,1,3,4,20,PVD_medBMI
Male,45-54,NHW,0.386,0,16,4143116.013,2,3,1,21,PVD_medBMI
Male,45-54,NHB,2.437,0,84,3447072.522,2,3,2,22,PVD_medBMI
Male,45-54,HIS,3.488,0,111,3181913.098,2,3,3,23,PVD_medBMI
Male,45-54,OTH,5.719,0,218,3811666.732,2,3,4,24,PVD_medBMI
Female,55-64,NHW,0.018,0,1,5634637.777,1,4,1,25,PVD_medBMI
Female,55-64,NHB,0,0,0,5767217.489,1,4,2,26,PVD_medBMI
Female,55-64,HIS,0.075,0,4,5303188.496,1,4,3,27,PVD_medBMI
Female,55-64,OTH,0.251,0,11,4375130.509,1,4,4,28,PVD_medBMI
Male,55-64,NHW,0.503,0,31,6164956.627,2,4,1,29,PVD_medBMI
Male,55-64,NHB,2.741,0,139,5071173.999,2,4,2,30,PVD_medBMI
Male,55-64,HIS,0,0,0,4905449.359,2,4,3,31,PVD_medBMI
Male,55-64,OTH,0.14,0,5,3579652.235,2,4,4,32,PVD_medBMI
Female,65-74,NHW,0.094,0,5,5303188.496,1,5,1,33,PVD_medBMI
Female,65-74,NHB,0.664,0,22,3314492.81,1,5,2,34,PVD_medBMI
Female,65-74,HIS,1.006,0,33,3281347.882,1,5,3,35,PVD_medBMI
Female,65-74,OTH,4.068,0,89,2187565.255,1,5,4,36,PVD_medBMI
Male,65-74,NHW,0.016,0,1,6231246.483,2,5,1,37,PVD_medBMI
Male,65-74,NHB,0,0,0,3844811.66,2,5,2,38,PVD_medBMI
Male,65-74,HIS,0.034,0,1,2949898.601,2,5,3,39,PVD_medBMI
Male,65-74,OTH,0.315,0,7,2220710.183,2,5,4,40,PVD_medBMI
Female,75+,NHW,0.096,0,7,7291884.182,1,6,1,41,PVD_medBMI
Female,75+,NHB,2.314,0,56,2419579.751,1,6,2,42,PVD_medBMI
Female,75+,HIS,0,0,0,1292652.196,1,6,3,43,PVD_medBMI
Female,75+,OTH,0,0,0,1392086.98,1,6,4,44,PVD_medBMI
Male,75+,NHW,0.065,0,5,7689623.319,2,6,1,45,PVD_medBMI
Male,75+,NHB,0.438,0,9,2054985.542,2,6,2,46,PVD_medBMI
Male,75+,HIS,0.849,0,9,1060637.699,2,6,3,47,PVD_medBMI
Male,75+,OTH,2.5,0,29,1160072.484,2,6,4,48,PVD_medBMI
Female,25-34,NHW,0.042,0,2,4772869.646,1,1,1,1,PVD_medSBP
Female,25-34,NHB,0.341,0,14,4109971.084,1,1,2,2,PVD_medSBP
Female,25-34,HIS,1.493,0,49,3281347.882,1,1,3,3,PVD_medSBP
Female,25-34,OTH,3.6,0,142,3944246.444,1,1,4,4,PVD_medSBP
Male,25-34,NHW,6.92,0,328,4739724.718,2,1,1,5,PVD_medSBP
Male,25-34,NHB,81.623,0,2516,3082478.313,2,1,2,6,PVD_medSBP
Male,25-34,HIS,0.06,0,2,3314492.81,2,1,3,7,PVD_medSBP
Male,25-34,OTH,0.269,0,10,3712231.947,2,1,4,8,PVD_medSBP
Female,35-44,NHW,1.269,0,61,4806014.575,1,2,1,9,PVD_medSBP
Female,35-44,NHB,7.067,0,260,3679087.019,1,2,2,10,PVD_medSBP
Female,35-44,HIS,11.106,0,508,4574000.078,1,2,3,11,PVD_medSBP
Female,35-44,OTH,48.974,0,1607,3281347.882,1,2,4,12,PVD_medSBP
Male,35-44,NHW,0.026,0,1,3877956.588,2,2,1,13,PVD_medSBP
Male,35-44,NHB,0.068,0,2,2949898.601,2,2,2,14,PVD_medSBP
Male,35-44,HIS,0.573,0,19,3314492.81,2,2,3,15,PVD_medSBP
Male,35-44,OTH,1.509,0,46,3049333.385,2,2,4,16,PVD_medSBP
Female,45-54,NHW,1.783,0,78,4375130.509,1,3,1,17,PVD_medSBP
Female,45-54,NHB,9.973,0,357,3579652.235,1,3,2,18,PVD_medSBP
Female,45-54,HIS,0,0,0,3712231.947,1,3,3,19,PVD_medSBP
Female,45-54,OTH,0.11,0,4,3645942.091,1,3,4,20,PVD_medSBP
Male,45-54,NHW,0.386,0,16,4143116.013,2,3,1,21,PVD_medSBP
Male,45-54,NHB,2.437,0,84,3447072.522,2,3,2,22,PVD_medSBP
Male,45-54,HIS,3.488,0,111,3181913.098,2,3,3,23,PVD_medSBP
Male,45-54,OTH,5.719,0,218,3811666.732,2,3,4,24,PVD_medSBP
Female,55-64,NHW,0.018,0,1,5634637.777,1,4,1,25,PVD_medSBP
Female,55-64,NHB,0,0,0,5767217.489,1,4,2,26,PVD_medSBP
Female,55-64,HIS,0.075,0,4,5303188.496,1,4,3,27,PVD_medSBP
Female,55-64,OTH,0.251,0,11,4375130.509,1,4,4,28,PVD_medSBP
Male,55-64,NHW,0.503,0,31,6164956.627,2,4,1,29,PVD_medSBP
Male,55-64,NHB,2.741,0,139,5071173.999,2,4,2,30,PVD_medSBP
Male,55-64,HIS,0,0,0,4905449.359,2,4,3,31,PVD_medSBP
Male,55-64,OTH,0.14,0,5,3579652.235,2,4,4,32,PVD_medSBP
Female,65-74,NHW,0.094,0,5,5303188.496,1,5,1,33,PVD_medSBP
Female,65-74,NHB,0.664,0,22,3314492.81,1,5,2,34,PVD_medSBP
Female,65-74,HIS,1.006,0,33,3281347.882,1,5,3,35,PVD_medSBP
Female,65-74,OTH,4.068,0,89,2187565.255,1,5,4,36,PVD_medSBP
Male,65-74,NHW,0.016,0,1,6231246.483,2,5,1,37,PVD_medSBP
Male,65-74,NHB,0,0,0,3844811.66,2,5,2,38,PVD_medSBP
Male,65-74,HIS,0.034,0,1,2949898.601,2,5,3,39,PVD_medSBP
Male,65-74,OTH,0.315,0,7,2220710.183,2,5,4,40,PVD_medSBP
Female,75+,NHW,0.096,0,7,7291884.182,1,6,1,41,PVD_medSBP
Female,75+,NHB,2.314,0,56,2419579.751,1,6,2,42,PVD_medSBP
Female,75+,HIS,0,0,0,1292652.196,1,6,3,43,PVD_medSBP
Female,75+,OTH,0,0,0,1392086.98,1,6,4,44,PVD_medSBP
Male,75+,NHW,0.065,0,5,7689623.319,2,6,1,45,PVD_medSBP
Male,75+,NHB,0.438,0,9,2054985.542,2,6,2,46,PVD_medSBP
Male,75+,HIS,0.849,0,9,1060637.699,2,6,3,47,PVD_medSBP
Male,75+,OTH,2.5,0,29,1160072.484,2,6,4,48,PVD_medSBP
Female,25-34,NHW,0.21,0,10,4772869.646,1,1,1,1,RHD
Female,25-34,NHB,0.341,0,14,4109971.084,1,1,2,2,RHD
Female,25-34,HIS,1.128,0,37,3281347.882,1,1,3,3,RHD
Female,25-34,OTH,3.296,0,130,3944246.444,1,1,4,4,RHD
Male,25-34,NHW,5.675,0,269,4739724.718,2,1,1,5,RHD
Male,25-34,NHB,40.227,0,1240,3082478.313,2,1,2,6,RHD
Male,25-34,HIS,0.241,0,8,3314492.81,2,1,3,7,RHD
Male,25-34,OTH,0.458,0,17,3712231.947,2,1,4,8,RHD
Female,35-44,NHW,0.853,0,41,4806014.575,1,2,1,9,RHD
Female,35-44,NHB,2.365,0,87,3679087.019,1,2,2,10,RHD
Female,35-44,HIS,3.258,0,149,4574000.078,1,2,3,11,RHD
Female,35-44,OTH,16.426,0,539,3281347.882,1,2,4,12,RHD
Male,35-44,NHW,0.181,0,7,3877956.588,2,2,1,13,RHD
Male,35-44,NHB,0.271,0,8,2949898.601,2,2,2,14,RHD
Male,35-44,HIS,0.634,0,21,3314492.81,2,2,3,15,RHD
Male,35-44,OTH,1.017,0,31,3049333.385,2,2,4,16,RHD
Female,45-54,NHW,0.891,0,39,4375130.509,1,3,1,17,RHD
Female,45-54,NHB,1.732,0,62,3579652.235,1,3,2,18,RHD
Female,45-54,HIS,0.054,0,2,3712231.947,1,3,3,19,RHD
Female,45-54,OTH,0.219,0,8,3645942.091,1,3,4,20,RHD
Male,45-54,NHW,0.386,0,16,4143116.013,2,3,1,21,RHD
Male,45-54,NHB,0.261,0,9,3447072.522,2,3,2,22,RHD
Male,45-54,HIS,0.629,0,20,3181913.098,2,3,3,23,RHD
Male,45-54,OTH,0.289,0,11,3811666.732,2,3,4,24,RHD
Female,55-64,NHW,0.018,0,1,5634637.777,1,4,1,25,RHD
Female,55-64,NHB,0.035,0,2,5767217.489,1,4,2,26,RHD
Female,55-64,HIS,0.132,0,7,5303188.496,1,4,3,27,RHD
Female,55-64,OTH,0.343,0,15,4375130.509,1,4,4,28,RHD
Male,55-64,NHW,0.535,0,33,6164956.627,2,4,1,29,RHD
Male,55-64,NHB,1.183,0,60,5071173.999,2,4,2,30,RHD
Male,55-64,HIS,0.082,0,4,4905449.359,2,4,3,31,RHD
Male,55-64,OTH,0.112,0,4,3579652.235,2,4,4,32,RHD
Female,65-74,NHW,0.151,0,8,5303188.496,1,5,1,33,RHD
Female,65-74,NHB,0.483,0,16,3314492.81,1,5,2,34,RHD
Female,65-74,HIS,0.152,0,5,3281347.882,1,5,3,35,RHD
Female,65-74,OTH,0.549,0,12,2187565.255,1,5,4,36,RHD
Male,65-74,NHW,0.08,0,5,6231246.483,2,5,1,37,RHD
Male,65-74,NHB,0.052,0,2,3844811.66,2,5,2,38,RHD
Male,65-74,HIS,0.102,0,3,2949898.601,2,5,3,39,RHD
Male,65-74,OTH,0.811,0,18,2220710.183,2,5,4,40,RHD
Female,75+,NHW,0.233,0,17,7291884.182,1,6,1,41,RHD
Female,75+,NHB,1.364,0,33,2419579.751,1,6,2,42,RHD
Female,75+,HIS,0.155,0,2,1292652.196,1,6,3,43,RHD
Female,75+,OTH,0.144,0,2,1392086.98,1,6,4,44,RHD
Male,75+,NHW,0.091,0,7,7689623.319,2,6,1,45,RHD
Male,75+,NHB,0.341,0,7,2054985.542,2,6,2,46,RHD
Male,75+,HIS,1.603,0,17,1060637.699,2,6,3,47,RHD
Male,75+,OTH,1.379,0,16,1160072.484,2,6,4,48,RHD
Female,25-34,NHW,0.21,0,10,4772869.646,1,1,1,1,RHD_medBMI
Female,25-34,NHB,0.341,0,14,4109971.084,1,1,2,2,RHD_medBMI
Female,25-34,HIS,1.128,0,37,3281347.882,1,1,3,3,RHD_medBMI
Female,25-34,OTH,3.296,0,130,3944246.444,1,1,4,4,RHD_medBMI
Male,25-34,NHW,5.675,0,269,4739724.718,2,1,1,5,RHD_medBMI
Male,25-34,NHB,40.227,0,1240,3082478.313,2,1,2,6,RHD_medBMI
Male,25-34,HIS,0.241,0,8,3314492.81,2,1,3,7,RHD_medBMI
