subgroup,Age,Sex,Race,diseases,count,crude_se,population,Age_label,Sex_label,Race_label
2,1,1,2,SCC,0,0,4596338,20-34,Female,NHB
3,1,1,3,SCC,3,3,6549965,20-34,Female,HIS
4,1,1,4,SCC,4,4,3878604,20-34,Female,OTH
5,1,2,1,SCC,27,12,19295314,20-34,Male,NHW
6,1,2,2,SCC,4,4,4186659,20-34,Male,NHB
7,1,2,3,SCC,16,7,6886181,20-34,Male,HIS
8,1,2,4,SCC,13,7,3785306,20-34,Male,OTH
9,2,1,1,SCC,25,10,10789518,35-44,Female,NHW
10,2,1,2,SCC,22,10,2841551,35-44,Female,NHB
11,2,1,3,SCC,19,8,4706043,35-44,Female,HIS
12,2,1,4,SCC,10,6,2705155,35-44,Female,OTH
13,2,2,1,SCC,111,22,10698668,35-44,Male,NHW
14,2,2,2,SCC,12,7,2373836,35-44,Male,NHB
15,2,2,3,SCC,46,12,4477083,35-44,Male,HIS
16,2,2,4,SCC,22,8,2268050,35-44,Male,OTH
17,3,1,1,SCC,67,17,12961330,45-54,Female,NHW
18,3,1,2,SCC,7,5,2294986,45-54,Female,NHB
19,3,1,3,SCC,43,10,2981376,45-54,Female,HIS
20,3,1,4,SCC,21,8,1908325,45-54,Female,OTH
21,3,2,1,SCC,359,37,10622756,45-54,Male,NHW
22,3,2,2,SCC,32,12,2323392,45-54,Male,NHB
23,3,2,3,SCC,65,13,3207152,45-54,Male,HIS
24,3,2,4,SCC,59,16,2807268,45-54,Male,OTH
25,4,1,1,SCC,291,39,16626401,55-64,Female,NHW
26,4,1,2,SCC,34,13,3005374,55-64,Female,NHB
27,4,1,3,SCC,38,12,2911586,55-64,Female,HIS
28,4,1,4,SCC,44,14,2629488,55-64,Female,OTH
29,4,2,1,SCC,1379,81,15564860,55-64,Male,NHW
30,4,2,2,SCC,81,18,2050599,55-64,Male,NHB
31,4,2,3,SCC,100,18,2832735,55-64,Male,HIS
32,4,2,4,SCC,71,17,2195076,55-64,Male,OTH
33,5,1,1,SCC,374,41,11513863,65-74,Female,NHW
34,5,1,2,SCC,40,12,1390166,65-74,Female,NHB
35,5,1,3,SCC,32,10,1616432,65-74,Female,HIS
36,5,1,4,SCC,35,9,1089947,65-74,Female,OTH
37,5,2,1,SCC,1765,87,10345066,65-74,Male,NHW
38,5,2,2,SCC,127,22,1099252,65-74,Male,NHB
39,5,2,3,SCC,96,17,1168063,65-74,Male,HIS
40,5,2,4,SCC,113,18,989548,65-74,Male,OTH
41,6,1,1,SCC,475,45,9145660,75+,Female,NHW
42,6,1,2,SCC,58,17,1249362,75+,Female,NHB
43,6,1,3,SCC,37,9,737080,75+,Female,HIS
44,6,1,4,SCC,37,9,689818,75+,Female,OTH
45,6,2,1,SCC,1450,80,6831819,75+,Male,NHW
46,6,2,2,SCC,102,22,670963,75+,Male,NHB
47,6,2,3,SCC,72,13,548525,75+,Male,HIS
48,6,2,4,SCC,85,15,638884,75+,Male,OTH
1,1,1,1,SCNC,40,13,18192633,20-34,Female,NHW
2,1,1,2,SCNC,16,8,4596338,20-34,Female,NHB
3,1,1,3,SCNC,37,10,6549965,20-34,Female,HIS
4,1,1,4,SCNC,10,6,3878604,20-34,Female,OTH
5,1,2,1,SCNC,14,8,19295314,20-34,Male,NHW
6,1,2,2,SCNC,8,6,4186659,20-34,Male,NHB
7,1,2,3,SCNC,41,11,6886181,20-34,Male,HIS
8,1,2,4,SCNC,7,5,3785306,20-34,Male,OTH
9,2,1,1,SCNC,119,22,10789518,35-44,Female,NHW
10,2,1,2,SCNC,77,19,2841551,35-44,Female,NHB
11,2,1,3,SCNC,133,21,4706043,35-44,Female,HIS
12,2,1,4,SCNC,61,15,2705155,35-44,Female,OTH
13,2,2,1,SCNC,75,18,10698668,35-44,Male,NHW
14,2,2,2,SCNC,39,13,2373836,35-44,Male,NHB
15,2,2,3,SCNC,83,16,4477083,35-44,Male,HIS
16,2,2,4,SCNC,37,11,2268050,35-44,Male,OTH
17,3,1,1,SCNC,231,33,12961330,45-54,Female,NHW
18,3,1,2,SCNC,73,16,2294986,45-54,Female,NHB
19,3,1,3,SCNC,160,20,2981376,45-54,Female,HIS
20,3,1,4,SCNC,61,13,1908325,45-54,Female,OTH
21,3,2,1,SCNC,225,29,10622756,45-54,Male,NHW
22,3,2,2,SCNC,91,19,2323392,45-54,Male,NHB
23,3,2,3,SCNC,137,19,3207152,45-54,Male,HIS
24,3,2,4,SCNC,123,23,2807268,45-54,Male,OTH
25,4,1,1,SCNC,504,50,16626401,55-64,Female,NHW
26,4,1,2,SCNC,286,37,3005374,55-64,Female,NHB
27,4,1,3,SCNC,275,30,2911586,55-64,Female,HIS
28,4,1,4,SCNC,225,30,2629488,55-64,Female,OTH
29,4,2,1,SCNC,616,55,15564860,55-64,Male,NHW
30,4,2,2,SCNC,291,34,2050599,55-64,Male,NHB
31,4,2,3,SCNC,367,35,2832735,55-64,Male,HIS
32,4,2,4,SCNC,293,34,2195076,55-64,Male,OTH
33,5,1,1,SCNC,791,59,11513863,65-74,Female,NHW
34,5,1,2,SCNC,215,28,1390166,65-74,Female,NHB
35,5,1,3,SCNC,294,31,1616432,65-74,Female,HIS
36,5,1,4,SCNC,202,22,1089947,65-74,Female,OTH
37,5,2,1,SCNC,898,63,10345066,65-74,Male,NHW
38,5,2,2,SCNC,284,33,1099252,65-74,Male,NHB
39,5,2,3,SCNC,296,29,1168063,65-74,Male,HIS
40,5,2,4,SCNC,275,27,989548,65-74,Male,OTH
41,6,1,1,SCNC,1009,65,9145660,75+,Female,NHW
42,6,1,2,SCNC,366,42,1249362,75+,Female,NHB
43,6,1,3,SCNC,190,20,737080,75+,Female,HIS
44,6,1,4,SCNC,183,19,689818,75+,Female,OTH
45,6,2,1,SCNC,1197,73,6831819,75+,Male,NHW
46,6,2,2,SCNC,314,38,670963,75+,Male,NHB
47,6,2,3,SCNC,244,24,548525,75+,Male,HIS
48,6,2,4,SCNC,340,30,638884,75+,Male,OTH
1,1,1,1,TC,3899,131,18192633,20-34,Female,NHW
2,1,1,2,TC,379,39,4596338,20-34,Female,NHB
3,1,1,3,TC,1177,56,6549965,20-34,Female,HIS
4,1,1,4,TC,794,51,3878604,20-34,Female,OTH
5,1,2,1,TC,920,64,19295314,20-34,Male,NHW
6,1,2,2,TC,50,14,4186659,20-34,Male,NHB
7,1,2,3,TC,237,25,6886181,20-34,Male,HIS
8,1,2,4,TC,133,21,3785306,20-34,Male,OTH
9,2,1,1,TC,3815,126,10789518,35-44,Female,NHW
10,2,1,2,TC,485,46,2841551,35-44,Female,NHB
11,2,1,3,TC,1442,68,4706043,35-44,Female,HIS
12,2,1,4,TC,1138,61,2705155,35-44,Female,OTH
13,2,2,1,TC,1094,66,10698668,35-44,Male,NHW
14,2,2,2,TC,59,15,2373836,35-44,Male,NHB
15,2,2,3,TC,271,28,4477083,35-44,Male,HIS
16,2,2,4,TC,235,27,2268050,35-44,Male,OTH
17,3,1,1,TC,4644,144,12961330,45-54,Female,NHW
18,3,1,2,TC,494,42,2294986,45-54,Female,NHB
19,3,1,3,TC,1095,51,2981376,45-54,Female,HIS
20,3,1,4,TC,738,44,1908325,45-54,Female,OTH
21,3,2,1,TC,1346,71,10622756,45-54,Male,NHW
22,3,2,2,TC,87,19,2323392,45-54,Male,NHB
23,3,2,3,TC,268,26,3207152,45-54,Male,HIS
24,3,2,4,TC,405,42,2807268,45-54,Male,OTH
25,4,1,1,TC,5248,162,16626401,55-64,Female,NHW
26,4,1,2,TC,720,59,3005374,55-64,Female,NHB
27,4,1,3,TC,997,56,2911586,55-64,Female,HIS
28,4,1,4,TC,1007,63,2629488,55-64,Female,OTH
29,4,2,1,TC,2753,116,15564860,55-64,Male,NHW
30,4,2,2,TC,222,30,2050599,55-64,Male,NHB
31,4,2,3,TC,329,33,2832735,55-64,Male,HIS
32,4,2,4,TC,340,37,2195076,55-64,Male,OTH
33,5,1,1,TC,3719,127,11513863,65-74,Female,NHW
34,5,1,2,TC,415,39,1390166,65-74,Female,NHB
35,5,1,3,TC,588,43,1616432,65-74,Female,HIS
36,5,1,4,TC,411,31,1089947,65-74,Female,OTH
37,5,2,1,TC,2148,97,10345066,65-74,Male,NHW
38,5,2,2,TC,146,24,1099252,65-74,Male,NHB
39,5,2,3,TC,155,21,1168063,65-74,Male,HIS
40,5,2,4,TC,136,19,989548,65-74,Male,OTH
41,6,1,1,TC,1715,86,9145660,75+,Female,NHW
42,6,1,2,TC,198,31,1249362,75+,Female,NHB
43,6,1,3,TC,176,19,737080,75+,Female,HIS
44,6,1,4,TC,116,15,689818,75+,Female,OTH
45,6,2,1,TC,1088,70,6831819,75+,Male,NHW
46,6,2,2,TC,45,14,670963,75+,Male,NHB
47,6,2,3,TC,81,14,548525,75+,Male,HIS
48,6,2,4,TC,95,16,638884,75+,Male,OTH
1,1,1,1,TSTK,129,12,18192633,20-34,Female,NHW
2,1,1,2,TSTK,82,10,4596338,20-34,Female,NHB
3,1,1,3,TSTK,52,8,6549965,20-34,Female,HIS
4,1,1,4,TSTK,17,5,3878604,20-34,Female,OTH
5,1,2,1,TSTK,179,14,19295314,20-34,Male,NHW
6,1,2,2,TSTK,93,10,4186659,20-34,Male,NHB
7,1,2,3,TSTK,91,10,6886181,20-34,Male,HIS
8,1,2,4,TSTK,18,5,3785306,20-34,Male,OTH
9,2,1,1,TSTK,378,19,10789518,35-44,Female,NHW
10,2,1,2,TSTK,204,15,2841551,35-44,Female,NHB
11,2,1,3,TSTK,110,11,4706043,35-44,Female,HIS
12,2,1,4,TSTK,48,7,2705155,35-44,Female,OTH
13,2,2,1,TSTK,407,21,10698668,35-44,Male,NHW
14,2,2,2,TSTK,272,17,2373836,35-44,Male,NHB
15,2,2,3,TSTK,205,15,4477083,35-44,Male,HIS
16,2,2,4,TSTK,73,9,2268050,35-44,Male,OTH
17,3,1,1,TSTK,1178,35,12961330,45-54,Female,NHW
18,3,1,2,TSTK,586,25,2294986,45-54,Female,NHB
19,3,1,3,TSTK,275,17,2981376,45-54,Female,HIS
20,3,1,4,TSTK,139,12,1908325,45-54,Female,OTH
21,3,2,1,TSTK,1487,38,10622756,45-54,Male,NHW
22,3,2,2,TSTK,766,28,2323392,45-54,Male,NHB
23,3,2,3,TSTK,501,23,3207152,45-54,Male,HIS
24,3,2,4,TSTK,186,14,2807268,45-54,Male,OTH
25,4,1,1,TSTK,3330,59,16626401,55-64,Female,NHW
26,4,1,2,TSTK,1334,37,3005374,55-64,Female,NHB
27,4,1,3,TSTK,478,22,2911586,55-64,Female,HIS
28,4,1,4,TSTK,285,17,2629488,55-64,Female,OTH
29,4,2,1,TSTK,4372,66,15564860,55-64,Male,NHW
30,4,2,2,TSTK,1813,43,2050599,55-64,Male,NHB
31,4,2,3,TSTK,784,29,2832735,55-64,Male,HIS
32,4,2,4,TSTK,352,19,2195076,55-64,Male,OTH
33,5,1,1,TSTK,7409,87,11513863,65-74,Female,NHW
34,5,1,2,TSTK,2000,45,1390166,65-74,Female,NHB
35,5,1,3,TSTK,813,29,1616432,65-74,Female,HIS
36,5,1,4,TSTK,531,24,1089947,65-74,Female,OTH
37,5,2,1,TSTK,8749,94,10345066,65-74,Male,NHW
38,5,2,2,TSTK,2321,49,1099252,65-74,Male,NHB
39,5,2,3,TSTK,988,32,1168063,65-74,Male,HIS
40,5,2,4,TSTK,548,24,989548,65-74,Male,OTH
41,6,1,1,TSTK,52401,318,9145660,75+,Female,NHW
42,6,1,2,TSTK,6388,113,1249362,75+,Female,NHB
43,6,1,3,TSTK,4241,92,737080,75+,Female,HIS
44,6,1,4,TSTK,2408,69,689818,75+,Female,OTH
45,6,2,1,TSTK,30531,247,6831819,75+,Male,NHW
46,6,2,2,TSTK,3547,84,670963,75+,Male,NHB
47,6,2,3,TSTK,2668,74,548525,75+,Male,HIS
48,6,2,4,TSTK,1641,58,638884,75+,Male,OTH
1,1,1,1,TSTK_medBMI,129,12,18192633,20-34,Female,NHW
2,1,1,2,TSTK_medBMI,82,10,4596338,20-34,Female,NHB
3,1,1,3,TSTK_medBMI,52,8,6549965,20-34,Female,HIS
4,1,1,4,TSTK_medBMI,17,5,3878604,20-34,Female,OTH
5,1,2,1,TSTK_medBMI,179,14,19295314,20-34,Male,NHW
6,1,2,2,TSTK_medBMI,93,10,4186659,20-34,Male,NHB
7,1,2,3,TSTK_medBMI,91,10,6886181,20-34,Male,HIS
8,1,2,4,TSTK_medBMI,18,5,3785306,20-34,Male,OTH
9,2,1,1,TSTK_medBMI,378,19,10789518,35-44,Female,NHW
10,2,1,2,TSTK_medBMI,204,15,2841551,35-44,Female,NHB
11,2,1,3,TSTK_medBMI,110,11,4706043,35-44,Female,HIS
12,2,1,4,TSTK_medBMI,48,7,2705155,35-44,Female,OTH
13,2,2,1,TSTK_medBMI,407,21,10698668,35-44,Male,NHW
14,2,2,2,TSTK_medBMI,272,17,2373836,35-44,Male,NHB
15,2,2,3,TSTK_medBMI,205,15,4477083,35-44,Male,HIS
16,2,2,4,TSTK_medBMI,73,9,2268050,35-44,Male,OTH
17,3,1,1,TSTK_medBMI,1178,35,12961330,45-54,Female,NHW
18,3,1,2,TSTK_medBMI,586,25,2294986,45-54,Female,NHB
19,3,1,3,TSTK_medBMI,275,17,2981376,45-54,Female,HIS
20,3,1,4,TSTK_medBMI,139,12,1908325,45-54,Female,OTH
21,3,2,1,TSTK_medBMI,1487,38,10622756,45-54,Male,NHW
22,3,2,2,TSTK_medBMI,766,28,2323392,45-54,Male,NHB
23,3,2,3,TSTK_medBMI,501,23,3207152,45-54,Male,HIS
24,3,2,4,TSTK_medBMI,186,14,2807268,45-54,Male,OTH
25,4,1,1,TSTK_medBMI,3330,59,16626401,55-64,Female,NHW
26,4,1,2,TSTK_medBMI,1334,37,3005374,55-64,Female,NHB
27,4,1,3,TSTK_medBMI,478,22,2911586,55-64,Female,HIS
28,4,1,4,TSTK_medBMI,285,17,2629488,55-64,Female,OTH
29,4,2,1,TSTK_medBMI,4372,66,15564860,55-64,Male,NHW
30,4,2,2,TSTK_medBMI,1813,43,2050599,55-64,Male,NHB
31,4,2,3,TSTK_medBMI,784,29,2832735,55-64,Male,HIS
32,4,2,4,TSTK_medBMI,352,19,2195076,55-64,Male,OTH
33,5,1,1,TSTK_medBMI,7409,87,11513863,65-74,Female,NHW
34,5,1,2,TSTK_medBMI,2000,45,1390166,65-74,Female,NHB
35,5,1,3,TSTK_medBMI,813,29,1616432,65-74,Female,HIS
36,5,1,4,TSTK_medBMI,531,24,1089947,65-74,Female,OTH
37,5,2,1,TSTK_medBMI,8749,94,10345066,65-74,Male,NHW
38,5,2,2,TSTK_medBMI,2321,49,1099252,65-74,Male,NHB
39,5,2,3,TSTK_medBMI,988,32,1168063,65-74,Male,HIS
40,5,2,4,TSTK_medBMI,548,24,989548,65-74,Male,OTH
41,6,1,1,TSTK_medBMI,52401,318,9145660,75+,Female,NHW
42,6,1,2,TSTK_medBMI,6388,113,1249362,75+,Female,NHB
43,6,1,3,TSTK_medBMI,4241,92,737080,75+,Female,HIS
44,6,1,4,TSTK_medBMI,2408,69,689818,75+,Female,OTH
45,6,2,1,TSTK_medBMI,30531,247,6831819,75+,Male,NHW
46,6,2,2,TSTK_medBMI,3547,84,670963,75+,Male,NHB
47,6,2,3,TSTK_medBMI,2668,74,548525,75+,Male,HIS
48,6,2,4,TSTK_medBMI,1641,58,638884,75+,Male,OTH
1,1,1,1,TSTK_medSBP,129,12,18192633,20-34,Female,NHW
2,1,1,2,TSTK_medSBP,82,10,4596338,20-34,Female,NHB
3,1,1,3,TSTK_medSBP,52,8,6549965,20-34,Female,HIS
4,1,1,4,TSTK_medSBP,17,5,3878604,20-34,Female,OTH
5,1,2,1,TSTK_medSBP,179,14,19295314,20-34,Male,NHW
6,1,2,2,TSTK_medSBP,93,10,4186659,20-34,Male,NHB
7,1,2,3,TSTK_medSBP,91,10,6886181,20-34,Male,HIS
8,1,2,4,TSTK_medSBP,18,5,3785306,20-34,Male,OTH
9,2,1,1,TSTK_medSBP,378,19,10789518,35-44,Female,NHW
10,2,1,2,TSTK_medSBP,204,15,2841551,35-44,Female,NHB
11,2,1,3,TSTK_medSBP,110,11,4706043,35-44,Female,HIS
12,2,1,4,TSTK_medSBP,48,7,2705155,35-44,Female,OTH
13,2,2,1,TSTK_medSBP,407,21,10698668,35-44,Male,NHW
14,2,2,2,TSTK_medSBP,272,17,2373836,35-44,Male,NHB
15,2,2,3,TSTK_medSBP,205,15,4477083,35-44,Male,HIS
16,2,2,4,TSTK_medSBP,73,9,2268050,35-44,Male,OTH
17,3,1,1,TSTK_medSBP,1178,35,12961330,45-54,Female,NHW
18,3,1,2,TSTK_medSBP,586,25,2294986,45-54,Female,NHB
19,3,1,3,TSTK_medSBP,275,17,2981376,45-54,Female,HIS
20,3,1,4,TSTK_medSBP,139,12,1908325,45-54,Female,OTH
21,3,2,1,TSTK_medSBP,1487,38,10622756,45-54,Male,NHW
22,3,2,2,TSTK_medSBP,766,28,2323392,45-54,Male,NHB
23,3,2,3,TSTK_medSBP,501,23,3207152,45-54,Male,HIS
24,3,2,4,TSTK_medSBP,186,14,2807268,45-54,Male,OTH
25,4,1,1,TSTK_medSBP,3330,59,16626401,55-64,Female,NHW
26,4,1,2,TSTK_medSBP,1334,37,3005374,55-64,Female,NHB
27,4,1,3,TSTK_medSBP,478,22,2911586,55-64,Female,HIS
28,4,1,4,TSTK_medSBP,285,17,2629488,55-64,Female,OTH
29,4,2,1,TSTK_medSBP,4372,66,15564860,55-64,Male,NHW
30,4,2,2,TSTK_medSBP,1813,43,2050599,55-64,Male,NHB
31,4,2,3,TSTK_medSBP,784,29,2832735,55-64,Male,HIS
32,4,2,4,TSTK_medSBP,352,19,2195076,55-64,Male,OTH
33,5,1,1,TSTK_medSBP,7409,87,11513863,65-74,Female,NHW
34,5,1,2,TSTK_medSBP,2000,45,1390166,65-74,Female,NHB
35,5,1,3,TSTK_medSBP,813,29,1616432,65-74,Female,HIS
36,5,1,4,TSTK_medSBP,531,24,1089947,65-74,Female,OTH
37,5,2,1,TSTK_medSBP,8749,94,10345066,65-74,Male,NHW
38,5,2,2,TSTK_medSBP,2321,49,1099252,65-74,Male,NHB
39,5,2,3,TSTK_medSBP,988,32,1168063,65-74,Male,HIS
40,5,2,4,TSTK_medSBP,548,24,989548,65-74,Male,OTH
41,6,1,1,TSTK_medSBP,52401,318,9145660,75+,Female,NHW
42,6,1,2,TSTK_medSBP,6388,113,1249362,75+,Female,NHB
43,6,1,3,TSTK_medSBP,4241,92,737080,75+,Female,HIS
44,6,1,4,TSTK_medSBP,2408,69,689818,75+,Female,OTH
45,6,2,1,TSTK_medSBP,30531,247,6831819,75+,Male,NHW
46,6,2,2,TSTK_medSBP,3547,84,670963,75+,Male,NHB
47,6,2,3,TSTK_medSBP,2668,74,548525,75+,Male,HIS
48,6,2,4,TSTK_medSBP,1641,58,638884,75+,Male,OTH
1,1,1,1,UC,413,44,18192633,20-34,Female,NHW
2,1,1,2,UC,80,18,4596338,20-34,Female,NHB
3,1,1,3,UC,262,27,6549965,20-34,Female,HIS
4,1,1,4,UC,143,22,3878604,20-34,Female,OTH
5,1,2,1,UC,0,0,19295314,20-34,Male,NHW
6,1,2,2,UC,0,0,4186659,20-34,Male,NHB
7,1,2,3,UC,0,0,6886181,20-34,Male,HIS
8,1,2,4,UC,0,0,3785306,20-34,Male,OTH
9,2,1,1,UC,1131,68,10789518,35-44,Female,NHW
10,2,1,2,UC,302,36,2841551,35-44,Female,NHB
11,2,1,3,UC,767,49,4706043,35-44,Female,HIS
12,2,1,4,UC,523,41,2705155,35-44,Female,OTH
13,2,2,1,UC,0,0,10698668,35-44,Male,NHW
14,2,2,2,UC,0,0,2373836,35-44,Male,NHB
15,2,2,3,UC,0,0,4477083,35-44,Male,HIS
16,2,2,4,UC,0,0,2268050,35-44,Male,OTH
17,3,1,1,UC,4799,147,12961330,45-54,Female,NHW
18,3,1,2,UC,570,45,2294986,45-54,Female,NHB
19,3,1,3,UC,1041,50,2981376,45-54,Female,HIS
20,3,1,4,UC,957,50,1908325,45-54,Female,OTH
21,3,2,1,UC,0,0,10622756,45-54,Male,NHW
22,3,2,2,UC,0,0,2323392,45-54,Male,NHB
23,3,2,3,UC,0,0,3207152,45-54,Male,HIS
24,3,2,4,UC,0,0,2807268,45-54,Male,OTH
25,4,1,1,UC,14795,270,16626401,55-64,Female,NHW
26,4,1,2,UC,2609,113,3005374,55-64,Female,NHB
27,4,1,3,UC,2390,87,2911586,55-64,Female,HIS
28,4,1,4,UC,2120,92,2629488,55-64,Female,OTH
29,4,2,1,UC,0,0,15564860,55-64,Male,NHW
30,4,2,2,UC,0,0,2050599,55-64,Male,NHB
31,4,2,3,UC,0,0,2832735,55-64,Male,HIS
32,4,2,4,UC,0,0,2195076,55-64,Male,OTH
33,5,1,1,UC,12994,238,11513863,65-74,Female,NHW
34,5,1,2,UC,1821,81,1390166,65-74,Female,NHB
35,5,1,3,UC,1568,70,1616432,65-74,Female,HIS
36,5,1,4,UC,831,44,1089947,65-74,Female,OTH
37,5,2,1,UC,0,0,10345066,65-74,Male,NHW
38,5,2,2,UC,0,0,1099252,65-74,Male,NHB
39,5,2,3,UC,0,0,1168063,65-74,Male,HIS
40,5,2,4,UC,0,0,989548,65-74,Male,OTH
41,6,1,1,UC,6790,170,9145660,75+,Female,NHW
42,6,1,2,UC,1092,73,1249362,75+,Female,NHB
43,6,1,3,UC,389,29,737080,75+,Female,HIS
44,6,1,4,UC,329,26,689818,75+,Female,OTH
45,6,2,1,UC,0,0,6831819,75+,Male,NHW
46,6,2,2,UC,0,0,670963,75+,Male,NHB
47,6,2,3,UC,0,0,548525,75+,Male,HIS
48,6,2,4,UC,0,0,638884,75+,Male,OTH
