subgroup,Age,Sex,Race,diseases,count,crude_se,population,Age_label,Sex_label,Race_label
2,1,1,2,SCC,0,0,4596338,20-34,Female,NHB
3,1,1,3,SCC,3,0,6549965,20-34,Female,HIS
4,1,1,4,SCC,4,0,3878604,20-34,Female,OTH
5,1,2,1,SCC,27,0,19295314,20-34,Male,NHW
6,1,2,2,SCC,4,0,4186659,20-34,Male,NHB
7,1,2,3,SCC,16,0,6886181,20-34,Male,HIS
8,1,2,4,SCC,13,0,3785306,20-34,Male,OTH
9,2,1,1,SCC,25,0,10789518,35-44,Female,NHW
10,2,1,2,SCC,22,0,2841551,35-44,Female,NHB
11,2,1,3,SCC,19,0,4706043,35-44,Female,HIS
12,2,1,4,SCC,10,0,2705155,35-44,Female,OTH
13,2,2,1,SCC,111,0,10698668,35-44,Male,NHW
14,2,2,2,SCC,12,0,2373836,35-44,Male,NHB
15,2,2,3,SCC,46,0,4477083,35-44,Male,HIS
16,2,2,4,SCC,22,0,2268050,35-44,Male,OTH
17,3,1,1,SCC,67,0,12961330,45-54,Female,NHW
18,3,1,2,SCC,7,0,2294986,45-54,Female,NHB
19,3,1,3,SCC,43,0,2981376,45-54,Female,HIS
20,3,1,4,SCC,21,0,1908325,45-54,Female,OTH
21,3,2,1,SCC,359,0,10622756,45-54,Male,NHW
22,3,2,2,SCC,32,0,2323392,45-54,Male,NHB
23,3,2,3,SCC,65,0,3207152,45-54,Male,HIS
24,3,2,4,SCC,59,0,2807268,45-54,Male,OTH
25,4,1,1,SCC,291,0,16626401,55-64,Female,NHW
26,4,1,2,SCC,34,0,3005374,55-64,Female,NHB
27,4,1,3,SCC,38,0,2911586,55-64,Female,HIS
28,4,1,4,SCC,44,0,2629488,55-64,Female,OTH
29,4,2,1,SCC,1379,0,15564860,55-64,Male,NHW
30,4,2,2,SCC,81,0,2050599,55-64,Male,NHB
31,4,2,3,SCC,100,0,2832735,55-64,Male,HIS
32,4,2,4,SCC,71,0,2195076,55-64,Male,OTH
33,5,1,1,SCC,374,0,11513863,65-74,Female,NHW
34,5,1,2,SCC,40,0,1390166,65-74,Female,NHB
35,5,1,3,SCC,32,0,1616432,65-74,Female,HIS
36,5,1,4,SCC,35,0,1089947,65-74,Female,OTH
37,5,2,1,SCC,1765,0,10345066,65-74,Male,NHW
38,5,2,2,SCC,127,0,1099252,65-74,Male,NHB
39,5,2,3,SCC,96,0,1168063,65-74,Male,HIS
40,5,2,4,SCC,113,0,989548,65-74,Male,OTH
41,6,1,1,SCC,475,0,9145660,75+,Female,NHW
42,6,1,2,SCC,58,0,1249362,75+,Female,NHB
43,6,1,3,SCC,37,0,737080,75+,Female,HIS
44,6,1,4,SCC,37,0,689818,75+,Female,OTH
45,6,2,1,SCC,1450,0,6831819,75+,Male,NHW
46,6,2,2,SCC,102,0,670963,75+,Male,NHB
47,6,2,3,SCC,72,0,548525,75+,Male,HIS
48,6,2,4,SCC,85,0,638884,75+,Male,OTH
1,1,1,1,SCNC,40,0,18192633,20-34,Female,NHW
2,1,1,2,SCNC,16,0,4596338,20-34,Female,NHB
3,1,1,3,SCNC,37,0,6549965,20-34,Female,HIS
4,1,1,4,SCNC,10,0,3878604,20-34,Female,OTH
5,1,2,1,SCNC,14,0,19295314,20-34,Male,NHW
6,1,2,2,SCNC,8,0,4186659,20-34,Male,NHB
7,1,2,3,SCNC,41,0,6886181,20-34,Male,HIS
8,1,2,4,SCNC,7,0,3785306,20-34,Male,OTH
9,2,1,1,SCNC,119,0,10789518,35-44,Female,NHW
10,2,1,2,SCNC,77,0,2841551,35-44,Female,NHB
11,2,1,3,SCNC,133,0,4706043,35-44,Female,HIS
12,2,1,4,SCNC,61,0,2705155,35-44,Female,OTH
13,2,2,1,SCNC,75,0,10698668,35-44,Male,NHW
14,2,2,2,SCNC,39,0,2373836,35-44,Male,NHB
15,2,2,3,SCNC,83,0,4477083,35-44,Male,HIS
16,2,2,4,SCNC,37,0,2268050,35-44,Male,OTH
17,3,1,1,SCNC,231,0,12961330,45-54,Female,NHW
18,3,1,2,SCNC,73,0,2294986,45-54,Female,NHB
19,3,1,3,SCNC,160,0,2981376,45-54,Female,HIS
20,3,1,4,SCNC,61,0,1908325,45-54,Female,OTH
21,3,2,1,SCNC,225,0,10622756,45-54,Male,NHW
22,3,2,2,SCNC,91,0,2323392,45-54,Male,NHB
23,3,2,3,SCNC,137,0,3207152,45-54,Male,HIS
24,3,2,4,SCNC,123,0,2807268,45-54,Male,OTH
25,4,1,1,SCNC,504,0,16626401,55-64,Female,NHW
26,4,1,2,SCNC,286,0,3005374,55-64,Female,NHB
27,4,1,3,SCNC,275,0,2911586,55-64,Female,HIS
28,4,1,4,SCNC,225,0,2629488,55-64,Female,OTH
29,4,2,1,SCNC,616,0,15564860,55-64,Male,NHW
30,4,2,2,SCNC,291,0,2050599,55-64,Male,NHB
31,4,2,3,SCNC,367,0,2832735,55-64,Male,HIS
32,4,2,4,SCNC,293,0,2195076,55-64,Male,OTH
33,5,1,1,SCNC,791,0,11513863,65-74,Female,NHW
34,5,1,2,SCNC,215,0,1390166,65-74,Female,NHB
35,5,1,3,SCNC,294,0,1616432,65-74,Female,HIS
36,5,1,4,SCNC,202,0,1089947,65-74,Female,OTH
37,5,2,1,SCNC,898,0,10345066,65-74,Male,NHW
38,5,2,2,SCNC,284,0,1099252,65-74,Male,NHB
39,5,2,3,SCNC,296,0,1168063,65-74,Male,HIS
40,5,2,4,SCNC,275,0,989548,65-74,Male,OTH
41,6,1,1,SCNC,1009,0,9145660,75+,Female,NHW
42,6,1,2,SCNC,366,0,1249362,75+,Female,NHB
43,6,1,3,SCNC,190,0,737080,75+,Female,HIS
44,6,1,4,SCNC,183,0,689818,75+,Female,OTH
45,6,2,1,SCNC,1197,0,6831819,75+,Male,NHW
46,6,2,2,SCNC,314,0,670963,75+,Male,NHB
47,6,2,3,SCNC,244,0,548525,75+,Male,HIS
48,6,2,4,SCNC,340,0,638884,75+,Male,OTH
1,1,1,1,TC,3899,0,18192633,20-34,Female,NHW
2,1,1,2,TC,379,0,4596338,20-34,Female,NHB
3,1,1,3,TC,1177,0,6549965,20-34,Female,HIS
4,1,1,4,TC,794,0,3878604,20-34,Female,OTH
5,1,2,1,TC,920,0,19295314,20-34,Male,NHW
6,1,2,2,TC,50,0,4186659,20-34,Male,NHB
7,1,2,3,TC,237,0,6886181,20-34,Male,HIS
8,1,2,4,TC,133,0,3785306,20-34,Male,OTH
9,2,1,1,TC,3815,0,10789518,35-44,Female,NHW
10,2,1,2,TC,485,0,2841551,35-44,Female,NHB
11,2,1,3,TC,1442,0,4706043,35-44,Female,HIS
12,2,1,4,TC,1138,0,2705155,35-44,Female,OTH
13,2,2,1,TC,1094,0,10698668,35-44,Male,NHW
14,2,2,2,TC,59,0,2373836,35-44,Male,NHB
15,2,2,3,TC,271,0,4477083,35-44,Male,HIS
16,2,2,4,TC,235,0,2268050,35-44,Male,OTH
17,3,1,1,TC,4644,0,12961330,45-54,Female,NHW
18,3,1,2,TC,494,0,2294986,45-54,Female,NHB
19,3,1,3,TC,1095,0,2981376,45-54,Female,HIS
20,3,1,4,TC,738,0,1908325,45-54,Female,OTH
21,3,2,1,TC,1346,0,10622756,45-54,Male,NHW
22,3,2,2,TC,87,0,2323392,45-54,Male,NHB
23,3,2,3,TC,268,0,3207152,45-54,Male,HIS
24,3,2,4,TC,405,0,2807268,45-54,Male,OTH
25,4,1,1,TC,5248,0,16626401,55-64,Female,NHW
26,4,1,2,TC,720,0,3005374,55-64,Female,NHB
27,4,1,3,TC,997,0,2911586,55-64,Female,HIS
28,4,1,4,TC,1007,0,2629488,55-64,Female,OTH
29,4,2,1,TC,2753,0,15564860,55-64,Male,NHW
30,4,2,2,TC,222,0,2050599,55-64,Male,NHB
31,4,2,3,TC,329,0,2832735,55-64,Male,HIS
32,4,2,4,TC,340,0,2195076,55-64,Male,OTH
33,5,1,1,TC,3719,0,11513863,65-74,Female,NHW
34,5,1,2,TC,415,0,1390166,65-74,Female,NHB
35,5,1,3,TC,588,0,1616432,65-74,Female,HIS
36,5,1,4,TC,411,0,1089947,65-74,Female,OTH
37,5,2,1,TC,2148,0,10345066,65-74,Male,NHW
38,5,2,2,TC,146,0,1099252,65-74,Male,NHB
39,5,2,3,TC,155,0,1168063,65-74,Male,HIS
40,5,2,4,TC,136,0,989548,65-74,Male,OTH
41,6,1,1,TC,1715,0,9145660,75+,Female,NHW
42,6,1,2,TC,198,0,1249362,75+,Female,NHB
43,6,1,3,TC,176,0,737080,75+,Female,HIS
44,6,1,4,TC,116,0,689818,75+,Female,OTH
45,6,2,1,TC,1088,0,6831819,75+,Male,NHW
46,6,2,2,TC,45,0,670963,75+,Male,NHB
47,6,2,3,TC,81,0,548525,75+,Male,HIS
48,6,2,4,TC,95,0,638884,75+,Male,OTH
1,1,1,1,TSTK,129,0,18192633,20-34,Female,NHW
2,1,1,2,TSTK,82,0,4596338,20-34,Female,NHB
3,1,1,3,TSTK,52,0,6549965,20-34,Female,HIS
4,1,1,4,TSTK,17,0,3878604,20-34,Female,OTH
5,1,2,1,TSTK,179,0,19295314,20-34,Male,NHW
6,1,2,2,TSTK,93,0,4186659,20-34,Male,NHB
7,1,2,3,TSTK,91,0,6886181,20-34,Male,HIS
8,1,2,4,TSTK,18,0,3785306,20-34,Male,OTH
9,2,1,1,TSTK,378,0,10789518,35-44,Female,NHW
10,2,1,2,TSTK,204,0,2841551,35-44,Female,NHB
11,2,1,3,TSTK,110,0,4706043,35-44,Female,HIS
12,2,1,4,TSTK,48,0,2705155,35-44,Female,OTH
13,2,2,1,TSTK,407,0,10698668,35-44,Male,NHW
14,2,2,2,TSTK,272,0,2373836,35-44,Male,NHB
15,2,2,3,TSTK,205,0,4477083,35-44,Male,HIS
16,2,2,4,TSTK,73,0,2268050,35-44,Male,OTH
17,3,1,1,TSTK,1178,0,12961330,45-54,Female,NHW
18,3,1,2,TSTK,586,0,2294986,45-54,Female,NHB
19,3,1,3,TSTK,275,0,2981376,45-54,Female,HIS
20,3,1,4,TSTK,139,0,1908325,45-54,Female,OTH
21,3,2,1,TSTK,1487,0,10622756,45-54,Male,NHW
22,3,2,2,TSTK,766,0,2323392,45-54,Male,NHB
23,3,2,3,TSTK,501,0,3207152,45-54,Male,HIS
24,3,2,4,TSTK,186,0,2807268,45-54,Male,OTH
25,4,1,1,TSTK,3330,0,16626401,55-64,Female,NHW
26,4,1,2,TSTK,1334,0,3005374,55-64,Female,NHB
27,4,1,3,TSTK,478,0,2911586,55-64,Female,HIS
28,4,1,4,TSTK,285,0,2629488,55-64,Female,OTH
29,4,2,1,TSTK,4372,0,15564860,55-64,Male,NHW
30,4,2,2,TSTK,1813,0,2050599,55-64,Male,NHB
31,4,2,3,TSTK,784,0,2832735,55-64,Male,HIS
32,4,2,4,TSTK,352,0,2195076,55-64,Male,OTH
33,5,1,1,TSTK,7409,0,11513863,65-74,Female,NHW
34,5,1,2,TSTK,2000,0,1390166,65-74,Female,NHB
35,5,1,3,TSTK,813,0,1616432,65-74,Female,HIS
36,5,1,4,TSTK,531,0,1089947,65-74,Female,OTH
37,5,2,1,TSTK,8749,0,10345066,65-74,Male,NHW
38,5,2,2,TSTK,2321,0,1099252,65-74,Male,NHB
39,5,2,3,TSTK,988,0,1168063,65-74,Male,HIS
40,5,2,4,TSTK,548,0,989548,65-74,Male,OTH
41,6,1,1,TSTK,52401,0,9145660,75+,Female,NHW
42,6,1,2,TSTK,6388,0,1249362,75+,Female,NHB
43,6,1,3,TSTK,4241,0,737080,75+,Female,HIS
44,6,1,4,TSTK,2408,0,689818,75+,Female,OTH
45,6,2,1,TSTK,30531,0,6831819,75+,Male,NHW
46,6,2,2,TSTK,3547,0,670963,75+,Male,NHB
47,6,2,3,TSTK,2668,0,548525,75+,Male,HIS
48,6,2,4,TSTK,1641,0,638884,75+,Male,OTH
1,1,1,1,TSTK_medBMI,129,0,18192633,20-34,Female,NHW
2,1,1,2,TSTK_medBMI,82,0,4596338,20-34,Female,NHB
3,1,1,3,TSTK_medBMI,52,0,6549965,20-34,Female,HIS
4,1,1,4,TSTK_medBMI,17,0,3878604,20-34,Female,OTH
5,1,2,1,TSTK_medBMI,179,0,19295314,20-34,Male,NHW
6,1,2,2,TSTK_medBMI,93,0,4186659,20-34,Male,NHB
7,1,2,3,TSTK_medBMI,91,0,6886181,20-34,Male,HIS
8,1,2,4,TSTK_medBMI,18,0,3785306,20-34,Male,OTH
9,2,1,1,TSTK_medBMI,378,0,10789518,35-44,Female,NHW
10,2,1,2,TSTK_medBMI,204,0,2841551,35-44,Female,NHB
11,2,1,3,TSTK_medBMI,110,0,4706043,35-44,Female,HIS
12,2,1,4,TSTK_medBMI,48,0,2705155,35-44,Female,OTH
13,2,2,1,TSTK_medBMI,407,0,10698668,35-44,Male,NHW
14,2,2,2,TSTK_medBMI,272,0,2373836,35-44,Male,NHB
15,2,2,3,TSTK_medBMI,205,0,4477083,35-44,Male,HIS
16,2,2,4,TSTK_medBMI,73,0,2268050,35-44,Male,OTH
17,3,1,1,TSTK_medBMI,1178,0,12961330,45-54,Female,NHW
18,3,1,2,TSTK_medBMI,586,0,2294986,45-54,Female,NHB
19,3,1,3,TSTK_medBMI,275,0,2981376,45-54,Female,HIS
20,3,1,4,TSTK_medBMI,139,0,1908325,45-54,Female,OTH
21,3,2,1,TSTK_medBMI,1487,0,10622756,45-54,Male,NHW
22,3,2,2,TSTK_medBMI,766,0,2323392,45-54,Male,NHB
23,3,2,3,TSTK_medBMI,501,0,3207152,45-54,Male,HIS
24,3,2,4,TSTK_medBMI,186,0,2807268,45-54,Male,OTH
25,4,1,1,TSTK_medBMI,3330,0,16626401,55-64,Female,NHW
26,4,1,2,TSTK_medBMI,1334,0,3005374,55-64,Female,NHB
27,4,1,3,TSTK_medBMI,478,0,2911586,55-64,Female,HIS
28,4,1,4,TSTK_medBMI,285,0,2629488,55-64,Female,OTH
29,4,2,1,TSTK_medBMI,4372,0,15564860,55-64,Male,NHW
30,4,2,2,TSTK_medBMI,1813,0,2050599,55-64,Male,NHB
31,4,2,3,TSTK_medBMI,784,0,2832735,55-64,Male,HIS
32,4,2,4,TSTK_medBMI,352,0,2195076,55-64,Male,OTH
33,5,1,1,TSTK_medBMI,7409,0,11513863,65-74,Female,NHW
34,5,1,2,TSTK_medBMI,2000,0,1390166,65-74,Female,NHB
35,5,1,3,TSTK_medBMI,813,0,1616432,65-74,Female,HIS
36,5,1,4,TSTK_medBMI,531,0,1089947,65-74,Female,OTH
37,5,2,1,TSTK_medBMI,8749,0,10345066,65-74,Male,NHW
38,5,2,2,TSTK_medBMI,2321,0,1099252,65-74,Male,NHB
39,5,2,3,TSTK_medBMI,988,0,1168063,65-74,Male,HIS
40,5,2,4,TSTK_medBMI,548,0,989548,65-74,Male,OTH
41,6,1,1,TSTK_medBMI,52401,0,9145660,75+,Female,NHW
42,6,1,2,TSTK_medBMI,6388,0,1249362,75+,Female,NHB
43,6,1,3,TSTK_medBMI,4241,0,737080,75+,Female,HIS
44,6,1,4,TSTK_medBMI,2408,0,689818,75+,Female,OTH
45,6,2,1,TSTK_medBMI,30531,0,6831819,75+,Male,NHW
46,6,2,2,TSTK_medBMI,3547,0,670963,75+,Male,NHB
47,6,2,3,TSTK_medBMI,2668,0,548525,75+,Male,HIS
48,6,2,4,TSTK_medBMI,1641,0,638884,75+,Male,OTH
1,1,1,1,TSTK_medSBP,129,0,18192633,20-34,Female,NHW
2,1,1,2,TSTK_medSBP,82,0,4596338,20-34,Female,NHB
3,1,1,3,TSTK_medSBP,52,0,6549965,20-34,Female,HIS
4,1,1,4,TSTK_medSBP,17,0,3878604,20-34,Female,OTH
5,1,2,1,TSTK_medSBP,179,0,19295314,20-34,Male,NHW
6,1,2,2,TSTK_medSBP,93,0,4186659,20-34,Male,NHB
7,1,2,3,TSTK_medSBP,91,0,6886181,20-34,Male,HIS
8,1,2,4,TSTK_medSBP,18,0,3785306,20-34,Male,OTH
9,2,1,1,TSTK_medSBP,378,0,10789518,35-44,Female,NHW
10,2,1,2,TSTK_medSBP,204,0,2841551,35-44,Female,NHB
11,2,1,3,TSTK_medSBP,110,0,4706043,35-44,Female,HIS
12,2,1,4,TSTK_medSBP,48,0,2705155,35-44,Female,OTH
13,2,2,1,TSTK_medSBP,407,0,10698668,35-44,Male,NHW
14,2,2,2,TSTK_medSBP,272,0,2373836,35-44,Male,NHB
15,2,2,3,TSTK_medSBP,205,0,4477083,35-44,Male,HIS
16,2,2,4,TSTK_medSBP,73,0,2268050,35-44,Male,OTH
17,3,1,1,TSTK_medSBP,1178,0,12961330,45-54,Female,NHW
18,3,1,2,TSTK_medSBP,586,0,2294986,45-54,Female,NHB
19,3,1,3,TSTK_medSBP,275,0,2981376,45-54,Female,HIS
20,3,1,4,TSTK_medSBP,139,0,1908325,45-54,Female,OTH
21,3,2,1,TSTK_medSBP,1487,0,10622756,45-54,Male,NHW
22,3,2,2,TSTK_medSBP,766,0,2323392,45-54,Male,NHB
23,3,2,3,TSTK_medSBP,501,0,3207152,45-54,Male,HIS
24,3,2,4,TSTK_medSBP,186,0,2807268,45-54,Male,OTH
25,4,1,1,TSTK_medSBP,3330,0,16626401,55-64,Female,NHW
26,4,1,2,TSTK_medSBP,1334,0,3005374,55-64,Female,NHB
27,4,1,3,TSTK_medSBP,478,0,2911586,55-64,Female,HIS
28,4,1,4,TSTK_medSBP,285,0,2629488,55-64,Female,OTH
29,4,2,1,TSTK_medSBP,4372,0,15564860,55-64,Male,NHW
30,4,2,2,TSTK_medSBP,1813,0,2050599,55-64,Male,NHB
31,4,2,3,TSTK_medSBP,784,0,2832735,55-64,Male,HIS
32,4,2,4,TSTK_medSBP,352,0,2195076,55-64,Male,OTH
33,5,1,1,TSTK_medSBP,7409,0,11513863,65-74,Female,NHW
34,5,1,2,TSTK_medSBP,2000,0,1390166,65-74,Female,NHB
35,5,1,3,TSTK_medSBP,813,0,1616432,65-74,Female,HIS
36,5,1,4,TSTK_medSBP,531,0,1089947,65-74,Female,OTH
37,5,2,1,TSTK_medSBP,8749,0,10345066,65-74,Male,NHW
38,5,2,2,TSTK_medSBP,2321,0,1099252,65-74,Male,NHB
39,5,2,3,TSTK_medSBP,988,0,1168063,65-74,Male,HIS
40,5,2,4,TSTK_medSBP,548,0,989548,65-74,Male,OTH
41,6,1,1,TSTK_medSBP,52401,0,9145660,75+,Female,NHW
42,6,1,2,TSTK_medSBP,6388,0,1249362,75+,Female,NHB
43,6,1,3,TSTK_medSBP,4241,0,737080,75+,Female,HIS
44,6,1,4,TSTK_medSBP,2408,0,689818,75+,Female,OTH
45,6,2,1,TSTK_medSBP,30531,0,6831819,75+,Male,NHW
46,6,2,2,TSTK_medSBP,3547,0,670963,75+,Male,NHB
47,6,2,3,TSTK_medSBP,2668,0,548525,75+,Male,HIS
48,6,2,4,TSTK_medSBP,1641,0,638884,75+,Male,OTH
1,1,1,1,UC,413,0,18192633,20-34,Female,NHW
2,1,1,2,UC,80,0,4596338,20-34,Female,NHB
3,1,1,3,UC,262,0,6549965,20-34,Female,HIS
4,1,1,4,UC,143,0,3878604,20-34,Female,OTH
5,1,2,1,UC,0,0,19295314,20-34,Male,NHW
6,1,2,2,UC,0,0,4186659,20-34,Male,NHB
7,1,2,3,UC,0,0,6886181,20-34,Male,HIS
8,1,2,4,UC,0,0,3785306,20-34,Male,OTH
9,2,1,1,UC,1131,0,10789518,35-44,Female,NHW
10,2,1,2,UC,302,0,2841551,35-44,Female,NHB
11,2,1,3,UC,767,0,4706043,35-44,Female,HIS
12,2,1,4,UC,523,0,2705155,35-44,Female,OTH
13,2,2,1,UC,0,0,10698668,35-44,Male,NHW
14,2,2,2,UC,0,0,2373836,35-44,Male,NHB
15,2,2,3,UC,0,0,4477083,35-44,Male,HIS
16,2,2,4,UC,0,0,2268050,35-44,Male,OTH
17,3,1,1,UC,4799,0,12961330,45-54,Female,NHW
18,3,1,2,UC,570,0,2294986,45-54,Female,NHB
19,3,1,3,UC,1041,0,2981376,45-54,Female,HIS
20,3,1,4,UC,957,0,1908325,45-54,Female,OTH
21,3,2,1,UC,0,0,10622756,45-54,Male,NHW
22,3,2,2,UC,0,0,2323392,45-54,Male,NHB
23,3,2,3,UC,0,0,3207152,45-54,Male,HIS
24,3,2,4,UC,0,0,2807268,45-54,Male,OTH
25,4,1,1,UC,14795,0,16626401,55-64,Female,NHW
26,4,1,2,UC,2609,0,3005374,55-64,Female,NHB
27,4,1,3,UC,2390,0,2911586,55-64,Female,HIS
28,4,1,4,UC,2120,0,2629488,55-64,Female,OTH
29,4,2,1,UC,0,0,15564860,55-64,Male,NHW
30,4,2,2,UC,0,0,2050599,55-64,Male,NHB
31,4,2,3,UC,0,0,2832735,55-64,Male,HIS
32,4,2,4,UC,0,0,2195076,55-64,Male,OTH
33,5,1,1,UC,12994,0,11513863,65-74,Female,NHW
34,5,1,2,UC,1821,0,1390166,65-74,Female,NHB
35,5,1,3,UC,1568,0,1616432,65-74,Female,HIS
36,5,1,4,UC,831,0,1089947,65-74,Female,OTH
37,5,2,1,UC,0,0,10345066,65-74,Male,NHW
38,5,2,2,UC,0,0,1099252,65-74,Male,NHB
39,5,2,3,UC,0,0,1168063,65-74,Male,HIS
40,5,2,4,UC,0,0,989548,65-74,Male,OTH
41,6,1,1,UC,6790,0,9145660,75+,Female,NHW
42,6,1,2,UC,1092,0,1249362,75+,Female,NHB
43,6,1,3,UC,389,0,737080,75+,Female,HIS
44,6,1,4,UC,329,0,689818,75+,Female,OTH
45,6,2,1,UC,0,0,6831819,75+,Male,NHW
46,6,2,2,UC,0,0,670963,75+,Male,NHB
47,6,2,3,UC,0,0,548525,75+,Male,HIS
48,6,2,4,UC,0,0,638884,75+,Male,OTH
